,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
49,IGL,EQ,2017-07-21,1124.8,1128.0,1150.9,1115.0,       1145.25,1146.2,1131.45,481999,545358064.75,18747,178329,37.0,7,2017,1073.1800382370109,0.019025604551920372,Slight or No change
50,IGL,EQ,2017-07-24,1146.2,1144.0,1145.0,1128.3,       1136.00,1135.9,1137.95,80468,91568376.35,2718,19942,24.78,7,2017,1073.4890307103121,-0.008986215320188395,Slight or No change
51,IGL,EQ,2017-07-25,1135.9,1138.95,1140.25,1122.3,       1122.50,1124.4,1128.46,126328,142555892.65,6216,33886,26.82,7,2017,1073.8797671121515,-0.010124130645303264,Slight or No change
53,IGL,EQ,2017-07-26,1124.4,1138.0,1141.25,1126.0,       1134.95,1131.8,1132.35,198628,224915876.2,11501,70281,35.38,7,2017,1074.5703792772772,0.006581287797936541,Slight or No change
55,IGL,EQ,2017-07-27,1131.8,1144.0,1190.0,1142.0,       1179.95,1177.0,1171.49,1180221,1382613917.95,47763,558066,47.28,7,2017,1081.3471779042095,0.0399363845202334,Slight or No change
56,IGL,EQ,2017-07-28,1177.0,1177.0,1228.6,1170.0,       1190.00,1190.65,1200.29,1053940,1265031002.65,31301,517121,49.07,7,2017,1087.4447024340534,0.011597281223449496,Slight or No change
57,IGL,EQ,2017-07-31,1190.65,1190.0,1202.85,1167.45,       1179.20,1179.1,1177.37,453377,533792314.95,23443,272436,60.09,7,2017,1089.5926538722636,-0.009700583714777777,Slight or No change
58,IGL,EQ,2017-08-01,1179.1,1185.0,1200.0,1170.3,       1191.95,1189.95,1182.42,331050,391438778.7,13825,134859,40.74,8,2017,1091.281077343511,0.00920193367822919,Slight or No change
59,IGL,EQ,2017-08-02,1189.95,1191.9,1204.5,1170.3,       1174.00,1176.9,1187.3,402755,478190784.9,16767,153774,38.18,8,2017,1092.9983918793691,-0.010966847346527087,Slight or No change
60,IGL,EQ,2017-08-03,1176.9,1179.9,1201.5,1174.1,       1185.00,1184.45,1189.34,314099,373568957.65,13716,72524,23.09,8,2017,1094.4068897287127,0.006415158467159454,Slight or No change
61,IGL,EQ,2017-08-04,1184.45,1182.0,1190.0,1174.5,       1185.00,1180.25,1180.17,166937,197013984.2,7601,66756,39.99,8,2017,1095.1038625514716,-0.003545949596859388,Slight or No change
62,IGL,EQ,2017-08-07,1180.25,1186.0,1214.3,1185.0,       1200.25,1196.4,1199.67,404513,485283140.4,14749,120349,29.75,8,2017,1097.0583003977458,0.013683541622537598,Slight or No change
63,IGL,EQ,2017-08-08,1196.4,1200.15,1232.5,1170.85,       1230.00,1225.1,1210.96,464506,562499783.05,15087,110288,23.74,8,2017,1099.8336784387889,0.02398863256435968,Slight or No change
64,IGL,EQ,2017-08-09,1225.1,1225.0,1282.5,1221.95,       1230.10,1231.0,1253.09,894729,1121180282.95,23599,242101,27.06,8,2017,1105.0905716581833,0.0048159333931925286,Slight or No change
65,IGL,EQ,2017-08-10,1231.0,1228.0,1247.5,1201.0,       1212.85,1214.2,1222.88,381209,466171112.6,14260,106503,27.94,8,2017,1106.9224112906356,-0.013647441104792768,Slight or No change
66,IGL,EQ,2017-08-11,1214.2,1200.0,1231.25,1161.5,       1228.60,1215.5,1206.62,763856,921687551.0,20924,183131,23.97,8,2017,1110.45622648752,0.0010706638115631772,Slight or No change
67,IGL,EQ,2017-08-14,1215.5,1239.4,1305.65,1220.0,       1297.00,1295.65,1281.03,1319880,1690810875.8,33600,514979,39.02,8,2017,1120.3165545026811,0.0659399424105307,Slight or No change
68,IGL,EQ,2017-08-16,1295.65,1310.0,1318.85,1267.5,       1275.50,1274.35,1280.77,548009,701875007.5,14451,253255,46.21,8,2017,1123.6480339815846,-0.016439624898699656,Slight or No change
69,IGL,EQ,2017-08-17,1274.35,1275.95,1297.95,1271.4,       1276.95,1274.35,1281.0,315664,404366316.1,12267,135743,43.0,8,2017,1125.5024246850403,0.0,Slight or No change
70,IGL,EQ,2017-08-18,1274.35,1274.35,1288.95,1261.0,       1280.00,1277.5,1280.37,318892,408299000.1,16549,156099,48.95,8,2017,1127.3686848287796,0.0024718483932986146,Slight or No change
71,IGL,EQ,2017-08-21,1277.5,1280.05,1287.0,1252.5,       1260.00,1256.25,1259.91,513825,647373696.3,11005,372118,72.42,8,2017,1129.8689670258468,-0.016634050880626194,Slight or No change
72,IGL,EQ,2017-08-22,1256.25,1269.0,1271.8,1255.0,       1259.95,1259.3,1262.08,240134,303069149.3,15115,111010,46.23,8,2017,1131.031903902179,0.0024278606965173477,Slight or No change
73,IGL,EQ,2017-08-23,1259.3,1261.7,1274.0,1238.65,       1273.30,1268.25,1255.49,201675,253200603.15,15086,61849,30.67,8,2017,1132.059595122453,0.0071071230048440626,Slight or No change
74,IGL,EQ,2017-08-24,1268.25,1273.2,1273.95,1245.15,       1250.00,1251.85,1254.11,302133,378908532.15,12896,155942,51.61,8,2017,1133.3887441774089,-0.012931204415533304,Slight or No change
75,IGL,EQ,2017-08-28,1251.85,1251.5,1261.0,1240.0,       1249.00,1242.75,1248.19,446505,557321671.05,14413,285511,63.94,8,2017,1135.1530736257425,-0.007269241522546599,Slight or No change
76,IGL,EQ,2017-08-29,1242.75,1243.05,1258.0,1218.5,       1241.00,1241.55,1236.26,437774,541203424.15,13445,232207,53.04,8,2017,1136.809809182603,-0.0009656004828002551,Slight or No change
77,IGL,EQ,2017-08-30,1241.55,1250.0,1268.0,1245.15,       1258.00,1256.85,1261.05,304413,383881218.9,10362,124059,40.75,8,2017,1138.0956490059812,0.01232330554548744,Slight or No change
78,IGL,EQ,2017-08-31,1256.85,1268.5,1290.0,1259.05,       1273.00,1275.6,1278.98,495334,633522486.75,16432,170762,34.47,8,2017,1140.451279019076,0.01491824800095487,Slight or No change
79,IGL,EQ,2017-09-01,1275.6,1275.7,1290.0,1266.0,       1270.50,1275.0,1281.23,294061,376759686.45,13778,110823,37.69,9,2017,1141.8058911036617,-0.0004703668861711918,Slight or No change
80,IGL,EQ,2017-09-04,1275.0,1275.0,1292.5,1252.55,       1275.00,1262.15,1271.15,269822,342983234.8,10238,76464,28.34,9,2017,1142.9074470641303,-0.010078431372548935,Slight or No change
81,IGL,EQ,2017-09-05,1262.15,1290.0,1324.0,1261.15,       1322.45,1318.75,1305.5,980295,1279772764.45,27483,196587,20.05,9,2017,1148.5669395691457,0.04484411520025344,Slight or No change
82,IGL,EQ,2017-09-06,1318.75,1312.0,1329.45,1301.5,       1305.00,1304.7,1310.94,687813,901679338.55,31193,282132,41.02,9,2017,1152.0149115361596,-0.010654028436018925,Slight or No change
83,IGL,EQ,2017-09-07,1304.7,1312.0,1321.6,1307.45,       1313.95,1311.3,1312.55,218910,287330126.8,25310,119414,54.55,9,2017,1153.1266366693985,0.00505863416877439,Slight or No change
84,IGL,EQ,2017-09-08,1311.3,1314.0,1384.45,1312.45,       1378.50,1374.9,1360.85,1626149,2212939048.05,64996,592314,36.42,9,2017,1164.057996081053,0.04850148707389623,Slight or No change
85,IGL,EQ,2017-09-11,1374.9,1403.9,1403.9,1377.05,       1381.00,1385.1,1386.84,424217,588319776.1,17345,84306,19.87,9,2017,1166.8641954765405,0.007418721361553526,Slight or No change
86,IGL,EQ,2017-09-12,1385.1,1385.1,1441.45,1384.0,       1429.20,1427.85,1425.14,892902,1272512185.15,32891,232542,26.04,9,2017,1173.6566026285784,0.030864197530864113,Slight or No change
87,IGL,EQ,2017-09-13,1427.85,1426.45,1438.9,1378.55,       1416.25,1400.4,1417.12,656176,929879377.15,26608,277900,42.35,9,2017,1177.911902334667,-0.019224708477781127,Slight or No change
88,IGL,EQ,2017-09-14,1400.4,1406.0,1438.0,1406.0,       1427.25,1428.85,1422.17,467615,665027911.25,19084,169083,36.16,9,2017,1181.2236741804668,0.020315624107397845,Slight or No change
89,IGL,EQ,2017-09-15,1428.85,1424.0,1452.5,1408.45,       1436.45,1439.7,1429.72,386908,553171304.7,13959,123694,31.97,9,2017,1184.0156854721326,0.007593519263743742,Slight or No change
90,IGL,EQ,2017-09-18,1439.7,1441.0,1451.85,1430.5,       1448.00,1443.25,1442.72,385226,555771961.3,12720,154627,40.14,9,2017,1186.7740454016619,0.002465791484336899,Slight or No change
91,IGL,EQ,2017-09-19,1443.25,1457.15,1488.0,1451.0,       1486.00,1483.75,1473.23,603841,889596943.25,28088,205681,34.06,9,2017,1191.6459969696714,0.028061666377966477,Slight or No change
92,IGL,EQ,2017-09-20,1483.75,1486.0,1505.5,1474.1,       1500.00,1498.65,1494.38,527101,787690585.0,26439,238419,45.23,9,2017,1195.9803255088502,0.010042122999157632,Slight or No change
93,IGL,EQ,2017-09-21,1498.65,1500.0,1523.9,1484.55,       1519.90,1516.35,1506.57,605914,912851511.75,28172,234446,38.69,9,2017,1201.096610187606,0.011810629566609832,Slight or No change
94,IGL,EQ,2017-09-22,1516.35,1503.5,1510.0,1429.7,       1444.90,1436.4,1459.19,771348,1125545476.0,28136,380012,49.27,9,2017,1205.7850688811627,-0.05272529429221473,Slight or No change
95,IGL,EQ,2017-09-25,1436.4,1439.9,1463.8,1397.0,       1455.55,1453.75,1435.96,531455,763148813.15,21059,133052,25.04,9,2017,1209.1431155384194,0.012078808131439578,Slight or No change
96,IGL,EQ,2017-09-26,1453.75,1463.4,1470.05,1429.95,       1434.35,1435.25,1442.03,365708,527363677.25,19325,148791,40.69,9,2017,1211.2307276481934,-0.012725709372312988,Slight or No change
97,IGL,EQ,2017-09-27,1435.25,1443.0,1446.85,1399.85,       1400.00,1409.45,1412.58,488952,690681596.7,14721,270305,55.28,9,2017,1213.647776383318,-0.017975962375892718,Slight or No change
98,IGL,EQ,2017-09-28,1409.45,1400.15,1469.45,1390.55,       1463.25,1459.1,1434.17,905077,1298037263.2,33633,483872,53.46,9,2017,1219.065690955967,0.03522650679342987,Slight or No change
99,IGL,EQ,2017-09-29,1459.1,1464.8,1507.0,1463.8,       1474.90,1471.9,1483.4,837643,1242556603.4,30189,245336,29.29,9,2017,1224.127339666693,0.008772531012267937,Slight or No change
100,IGL,EQ,2017-10-03,1471.9,1498.95,1498.95,1457.0,       1477.50,1475.55,1473.99,626485,923432536.2,43346,314125,50.14,10,2017,1227.836346662664,0.0024797880290778895,Slight or No change
101,IGL,EQ,2017-10-04,1475.55,1478.7,1478.7,1443.05,       1450.35,1451.1,1455.1,420855,612385924.05,27130,199214,47.34,10,2017,1230.0271852922656,-0.016570092507878442,Slight or No change
102,IGL,EQ,2017-10-05,1451.1,1447.05,1463.4,1434.0,       1436.00,1438.55,1445.84,316474,457569452.65,14161,139906,44.21,10,2017,1231.5546057053893,-0.008648611398249573,Slight or No change
103,IGL,EQ,2017-10-06,1438.55,1435.0,1455.0,1427.55,       1445.00,1442.25,1442.59,366946,529350977.9,12967,192242,52.39,10,2017,1233.3290044445666,0.0025720343401340884,Slight or No change
104,IGL,EQ,2017-10-09,1442.25,1441.5,1460.95,1437.05,       1448.00,1444.85,1450.5,163439,237068238.55,7654,53717,32.87,10,2017,1234.1194595293266,0.0018027387762176161,Slight or No change
105,IGL,EQ,2017-10-10,1444.85,1448.95,1495.0,1445.0,       1493.00,1487.1,1478.28,587342,868257854.6,18257,191198,32.55,10,2017,1237.471835052925,0.029241789805170004,Slight or No change
106,IGL,EQ,2017-10-11,1487.1,1514.0,1541.8,1490.1,       1516.45,1520.25,1525.38,1601249,2442517252.6,50054,583294,36.43,10,2017,1247.3315915361065,0.022291708694775147,Slight or No change
107,IGL,EQ,2017-10-12,1520.25,1531.7,1534.0,1506.0,       1528.35,1528.3,1523.98,366141,557990796.9,17600,145973,39.87,10,2017,1249.5539724351806,0.005295181713533825,Slight or No change
108,IGL,EQ,2017-10-13,1528.3,1539.0,1539.0,1513.4,       1521.05,1521.85,1525.37,298736,455682068.15,10882,113842,38.11,10,2017,1251.2999865986972,-0.004220375580710645,Slight or No change
109,IGL,EQ,2017-10-16,1521.85,1529.95,1533.5,1520.0,       1521.00,1523.25,1527.95,159938,244377564.4,9475,65304,40.83,10,2017,1252.2303899629876,0.0009199329763118769,Slight or No change
110,IGL,EQ,2017-10-17,1523.25,1532.65,1532.65,1486.2,       1500.00,1497.5,1508.46,398556,601205717.5,10216,251836,63.19,10,2017,1254.3037596032377,-0.016904644674216263,Slight or No change
111,IGL,EQ,2017-10-18,1497.5,1497.7,1583.9,1491.55,       1571.40,1573.75,1551.79,1022479,1586667951.85,27748,309804,30.3,10,2017,1261.0845135330635,0.05091819699499167,Slight or No change
112,IGL,EQ,2017-10-19,1573.75,1569.0,1569.0,1547.0,       1548.15,1555.15,1558.02,67527,105208237.8,2921,23016,34.08,10,2017,1261.49617377585,-0.011818903891977706,Slight or No change
113,IGL,EQ,2017-10-23,1555.15,1561.9,1620.75,1557.45,       1617.00,1613.2,1593.86,782829,1247722825.6,34984,212480,27.14,10,2017,1267.112727892306,0.03732758897855515,Slight or No change
114,IGL,EQ,2017-10-24,1613.2,1624.0,1624.0,1590.0,       1591.80,1593.7,1599.32,346452,554088282.85,18346,133484,38.53,10,2017,1269.404701823721,-0.012087775849243698,Slight or No change
115,IGL,EQ,2017-10-25,1593.7,1609.0,1619.95,1545.0,       1564.00,1571.1,1575.13,352181,554732034.9,14345,88492,25.13,10,2017,1271.541751172903,-0.014180837045868144,Slight or No change
116,IGL,EQ,2017-10-26,1571.1,1577.9,1600.0,1552.4,       1598.00,1591.15,1584.21,295516,468158285.2,15508,134881,45.64,10,2017,1273.430200632088,0.012761759276939788,Slight or No change
117,IGL,EQ,2017-10-27,1591.15,1597.8,1609.5,1576.1,       1582.00,1585.75,1591.03,244459,388942768.6,12123,60950,24.93,10,2017,1274.949328623594,-0.00339377180027034,Slight or No change
118,IGL,EQ,2017-10-30,1585.75,1584.55,1624.0,1572.25,       1613.00,1613.9,1608.23,500637,805139518.6,19443,210460,42.04,10,2017,1278.292383991128,0.017751852435756055,Slight or No change
119,IGL,EQ,2017-10-31,1613.9,1615.1,1615.15,1577.0,       1586.05,1585.15,1589.89,407616,648064051.8,28457,199628,48.97,10,2017,1280.7369324004003,-0.017813990953590708,Slight or No change
120,IGL,EQ,2017-11-01,1585.15,1599.0,1611.0,1578.0,       1580.00,1582.8,1590.34,537142,854239863.3,32774,226794,42.22,11,2017,1283.8749969069177,-0.0014825095416838296,Slight or No change
121,IGL,EQ,2017-11-02,1582.8,1588.0,1594.9,1553.55,       1577.00,1571.4,1573.37,314184,494328751.0,18824,143720,45.74,11,2017,1285.6116127888986,-0.007202426080363811,Slight or No change
122,IGL,EQ,2017-11-03,1571.4,1583.9,1596.3,1567.3,       1570.00,1572.7,1582.5,409968,648773556.55,19586,137784,33.61,11,2017,1287.8565299208312,0.0008272877688684233,Slight or No change
123,IGL,EQ,2017-11-06,1572.7,1573.45,1579.95,1553.8,       1557.95,1558.6,1565.81,259683,406613453.7,13872,123950,47.73,11,2017,1289.1909434613876,-0.008965473389712098,Slight or No change
124,IGL,EQ,2017-11-07,1558.6,1565.0,1568.7,1538.5,       1548.00,1549.25,1552.6,395355,613827852.85,21966,236519,59.82,11,2017,1291.1278180122526,-0.0059989734377003945,Slight or No change
125,IGL,EQ,2017-11-08,1549.25,1547.8,1574.5,1542.0,       1572.00,1566.85,1563.87,430337,672991762.3,30768,201268,46.77,11,2017,1293.345075412025,0.011360335646280362,Slight or No change
126,IGL,EQ,2017-11-09,1566.85,316.9,322.75,301.2,        308.90,309.95,310.17,2378295,737664454.7,38409,651547,27.4,11,2017,1251.4999562754242,-0.8021827232983374,Slight or No change
127,IGL,EQ,2017-11-10,309.95,312.0,325.6,307.4,        322.90,321.65,318.83,2941430,937827145.55,31145,1140077,38.76,11,2017,1205.0112034122353,0.03774802387481846,Slight or No change
128,IGL,EQ,2017-11-13,321.65,322.9,325.45,311.1,        315.80,314.4,319.12,1375172,438850458.05,31448,549922,39.99,11,2017,1184.6695013924193,-0.02254002798072441,Slight or No change
129,IGL,EQ,2017-11-14,314.4,316.2,319.0,312.0,        314.50,314.15,315.15,1358975,428277128.1,38050,611267,44.98,11,2017,1165.4545826704698,-0.0007951653944020531,Slight or No change
130,IGL,EQ,2017-11-15,314.15,315.9,315.9,302.1,        303.75,303.75,306.65,1756219,538538186.2,33883,937938,53.41,11,2017,1141.5560764085108,-0.03310520452013366,Slight or No change
131,IGL,EQ,2017-11-16,303.75,305.0,305.8,290.6,        300.00,299.6,297.3,2843967,845520991.7,47856,1294570,45.52,11,2017,1105.3677804570484,-0.01366255144032913,Slight or No change
132,IGL,EQ,2017-11-17,299.6,302.5,304.75,297.15,        302.00,301.8,300.92,1534138,461648548.95,33603,692412,45.13,11,2017,1087.1587566868595,0.007343124165553938,Slight or No change
133,IGL,EQ,2017-11-20,301.8,302.2,307.0,301.1,        305.85,304.85,304.08,1629696,495560812.85,18902,1120107,68.73,11,2017,1068.769924176319,0.010106030483764128,Slight or No change
134,IGL,EQ,2017-11-21,304.85,306.0,311.0,304.65,        309.95,310.05,308.66,1287106,397283795.2,25354,418892,32.55,11,2017,1054.9413747462213,0.017057569296375252,Slight or No change
135,IGL,EQ,2017-11-22,310.05,312.35,312.35,297.3,        307.25,306.95,303.35,3919927,1189116965.65,57621,1650396,42.1,11,2017,1015.6050579231234,-0.009998387356877969,Slight or No change
136,IGL,EQ,2017-11-23,306.95,307.8,309.0,303.3,        305.35,305.1,305.66,1159263,354343775.05,21526,423904,36.57,11,2017,1004.7241313545669,-0.006027040234565795,Slight or No change
137,IGL,EQ,2017-11-24,305.1,307.0,315.7,303.6,        312.00,312.25,310.07,2771602,859389026.7,37989,1173952,42.36,11,2017,980.2653921571775,0.02343493936414287,Slight or No change
138,IGL,EQ,2017-11-27,312.25,311.0,315.5,308.35,        312.00,312.25,311.73,1559253,486073061.0,26211,684279,43.89,11,2017,967.2499918829076,0.0,Slight or No change
139,IGL,EQ,2017-11-28,312.25,319.25,331.8,316.45,        326.00,326.7,326.65,10589486,3459075765.65,99004,2727505,25.76,11,2017,892.3963814823483,0.046277021617293856,Slight or No change
140,IGL,EQ,2017-11-29,326.7,326.7,329.0,323.5,        326.10,325.55,325.73,1977800,644235566.4,22194,723499,36.58,11,2017,880.2888448347029,-0.0035200489745943475,Slight or No change
141,IGL,EQ,2017-11-30,325.55,326.25,327.95,319.45,        327.80,326.6,324.21,1482835,480755503.6,18327,599230,40.41,11,2017,871.5618054780642,0.003225311012133414,Slight or No change
142,IGL,EQ,2017-12-01,326.6,328.8,329.15,313.5,        317.55,317.5,322.86,1734475,559985043.6,30167,937860,54.07,12,2017,861.5318115057631,-0.027862829148806,Slight or No change
143,IGL,EQ,2017-12-04,317.5,319.0,334.0,313.7,        333.70,333.0,327.11,4629422,1514315350.95,57392,2556488,55.22,12,2017,837.1716797601218,0.04881889763779523,Slight or No change
144,IGL,EQ,2017-12-05,333.0,335.75,336.95,325.35,        327.05,327.0,330.84,3520659,1164766481.55,62655,1198200,34.03,12,2017,819.8950068526082,-0.018018018018018056,Slight or No change
145,IGL,EQ,2017-12-06,327.0,327.0,330.85,321.45,        324.00,324.3,326.52,1938903,633084366.75,26607,522349,26.94,12,2017,810.8214436041609,-0.008256880733944927,Slight or No change
146,IGL,EQ,2017-12-07,324.3,326.75,334.7,325.1,        332.95,332.6,329.49,2691968,886982144.9,36176,1043596,38.77,12,2017,798.9666966303588,0.02559358618563068,Slight or No change
147,IGL,EQ,2017-12-08,332.6,334.95,336.0,326.0,        327.75,327.8,329.61,3167898,1044163560.6,37317,1651028,52.12,12,2017,785.6114715956086,-0.014431749849669329,Slight or No change
148,IGL,EQ,2017-12-11,327.8,329.0,332.0,327.15,        327.75,328.0,329.01,1677085,551776076.75,37094,781897,46.62,12,2017,778.8461434195913,0.0006101281269066394,Slight or No change
149,IGL,EQ,2017-12-12,328.0,328.0,329.9,320.7,        322.65,322.5,323.78,1493839,483676523.1,31778,621235,41.59,12,2017,772.9147964053012,-0.01676829268292679,Slight or No change
150,IGL,EQ,2017-12-13,322.5,322.65,327.7,320.0,        322.30,322.1,324.23,1259179,408269791.95,15472,343860,27.31,12,2017,768.0293006903577,-0.0012403100775193465,Slight or No change
151,IGL,EQ,2017-12-14,322.1,324.7,325.65,316.5,        320.30,319.5,319.55,1371065,438117068.45,24319,571084,41.65,12,2017,762.7983912369193,-0.008072027320707886,Slight or No change
152,IGL,EQ,2017-12-15,319.5,321.0,324.75,317.9,        318.90,318.85,320.64,1278277,409868743.35,17563,809685,63.34,12,2017,758.0232176780462,-0.002034428794992049,Slight or No change
153,IGL,EQ,2017-12-18,318.85,318.95,328.95,304.0,        326.45,326.2,323.91,2245350,727282925.2,29803,1054986,46.99,12,2017,750.0157926153164,0.023051591657519133,Slight or No change
154,IGL,EQ,2017-12-19,326.2,328.0,331.0,325.7,        327.70,327.95,328.42,1604339,526897687.3,18237,965318,60.17,12,2017,744.4967626648835,0.005364806866952732,Slight or No change
155,IGL,EQ,2017-12-20,327.95,331.25,332.4,325.5,        327.45,328.15,328.69,1742277,572668258.05,31804,885707,50.84,12,2017,738.6672126883757,0.0006098490623569486,Slight or No change
156,IGL,EQ,2017-12-21,328.15,328.75,331.65,327.15,        328.50,328.95,329.55,1041735,343305328.2,17467,540962,51.93,12,2017,735.2656114645365,0.0024379094926101352,Slight or No change
157,IGL,EQ,2017-12-22,328.95,328.75,332.35,327.0,        328.30,329.15,329.45,1912577,630092903.05,26098,1232617,64.45,12,2017,729.1682676113805,0.0006079951360389302,Slight or No change
158,IGL,EQ,2017-12-26,329.15,333.0,334.5,327.65,        331.30,330.55,331.73,3009424,998326166.55,44001,1381198,45.9,12,2017,719.9685998163303,0.004253379917970701,Slight or No change
159,IGL,EQ,2017-12-27,330.55,331.5,333.95,330.25,        331.70,331.7,331.91,1082818,359397650.1,20168,414456,38.28,12,2017,716.770972715043,0.003479050068068368,Slight or No change
160,IGL,EQ,2017-12-28,331.7,332.0,332.75,327.0,        329.80,328.35,329.61,1196891,394506632.45,21373,689066,57.57,12,2017,713.2669915418395,-0.010099487488694492,Slight or No change
161,IGL,EQ,2017-12-29,328.35,330.0,337.5,328.5,        335.60,335.8,332.49,2058839,684551663.2,33814,1099987,53.43,12,2017,707.4990829760773,0.02268920359372628,Slight or No change
162,IGL,EQ,2018-01-01,335.8,334.8,344.9,334.25,        341.00,339.75,341.14,2618659,893318338.65,27082,855747,32.68,1,2018,700.4879566762073,0.011762954139368675,Slight or No change
163,IGL,EQ,2018-01-02,339.75,342.3,343.4,331.7,        335.00,335.2,335.91,1260153,423295271.85,13958,498476,39.56,1,2018,697.1671038853697,-0.013392200147167022,Slight or No change
164,IGL,EQ,2018-01-03,335.2,334.9,336.05,332.0,        332.35,332.75,333.3,1295368,431746788.5,35066,717722,55.41,1,2018,693.7931182570838,-0.0073090692124104795,Slight or No change
165,IGL,EQ,2018-01-04,332.75,333.95,333.95,327.6,        329.10,329.05,329.26,2156352,709991246.4,22040,961768,44.6,1,2018,688.2568694320463,-0.011119459053343328,Slight or No change
166,IGL,EQ,2018-01-05,329.05,329.0,334.0,329.0,        329.85,329.85,330.89,1698453,561999569.75,22430,516271,30.4,1,2018,684.022611153317,0.0024312414526668213,Slight or No change
167,IGL,EQ,2018-01-08,329.85,330.7,331.0,326.1,        327.60,328.2,327.93,2384896,782069928.05,43816,1196137,50.15,1,2018,678.2162356083587,-0.005002273760800424,Slight or No change
168,IGL,EQ,2018-01-09,328.2,330.0,330.0,321.3,        324.00,323.05,324.7,1835037,595842267.75,23572,1099890,59.94,1,2018,673.8121106344523,-0.015691651432053533,Slight or No change
169,IGL,EQ,2018-01-10,323.05,323.0,326.75,321.8,        326.05,325.75,324.86,1436652,466716889.9,25814,869449,60.52,1,2018,670.4655736962601,0.008357839343754891,Slight or No change
170,IGL,EQ,2018-01-11,325.75,327.25,329.5,321.5,        322.60,322.25,324.27,2354009,763326338.1,40445,1512488,64.25,1,2018,665.0648123170204,-0.010744435917114381,Slight or No change
171,IGL,EQ,2018-01-12,322.25,323.25,328.9,320.6,        327.95,327.5,324.94,1359670,441809890.7,27984,631336,46.43,1,2018,662.0676097996692,0.01629169899146632,Slight or No change
172,IGL,EQ,2018-01-15,327.5,329.0,329.0,322.7,        324.00,323.65,325.67,925146,301289485.85,13112,521807,56.4,1,2018,660.0353801111362,-0.011755725190839783,Slight or No change
173,IGL,EQ,2018-01-16,323.65,324.3,324.8,316.0,        318.40,316.8,319.8,1502117,480384035.6,24458,843939,56.18,1,2018,656.7210830975062,-0.021164838560172927,Slight or No change
174,IGL,EQ,2018-01-17,316.8,316.0,317.45,308.1,        315.00,314.75,311.95,2751245,858247208.6,39698,1672716,60.8,1,2018,650.7781540001423,-0.006470959595959669,Slight or No change
175,IGL,EQ,2018-01-18,314.75,316.0,316.6,304.1,        306.85,305.45,308.99,2265196,699916503.25,35993,1505764,66.47,1,2018,645.9067999246053,-0.02954725972994443,Slight or No change
176,IGL,EQ,2018-01-19,305.45,306.9,312.8,302.0,        311.00,311.5,307.34,1677440,515545466.75,38617,932160,55.57,1,2018,642.4496292674589,0.019806842363725652,Slight or No change
177,IGL,EQ,2018-01-22,311.5,312.0,314.55,308.75,        309.95,309.7,311.27,1250293,389177299.55,15344,689945,55.18,1,2018,639.905176460158,-0.005778491171749667,Slight or No change
178,IGL,EQ,2018-01-23,309.7,312.0,316.9,309.0,        313.05,312.35,312.71,2732751,854571520.95,49055,1422571,52.06,1,2018,634.5206068305718,0.008556667742977142,Slight or No change
179,IGL,EQ,2018-01-24,312.35,314.0,316.4,311.35,        313.00,313.25,313.74,1435788,450465119.6,20249,729521,50.81,1,2018,631.7695919579508,0.002881383063870535,Slight or No change
180,IGL,EQ,2018-01-25,313.25,313.5,315.95,306.1,        309.50,307.3,309.86,2306153,714584296.8,25642,1480116,64.18,1,2018,627.3674779091422,-0.018994413407821154,Slight or No change
181,IGL,EQ,2018-01-29,307.3,308.95,312.5,305.8,        310.30,310.35,308.92,1942257,599993779.2,28802,1239444,63.81,1,2018,623.7860614329404,0.009925154572079542,Slight or No change
182,IGL,EQ,2018-01-30,310.35,311.0,311.05,304.4,        306.70,306.8,306.25,1766780,541084267.95,38267,1217015,68.88,1,2018,620.5616734611293,-0.011438698243918188,Slight or No change
183,IGL,EQ,2018-01-31,306.8,307.25,310.0,301.5,        304.50,304.65,304.06,2656208,807639905.55,54604,1443425,54.34,1,2018,615.8032717335386,-0.0070078226857889225,Slight or No change
184,IGL,EQ,2018-02-01,304.65,305.0,306.95,299.5,        302.40,302.9,303.27,2617303,793761024.15,43987,1407796,53.79,2,2018,611.2271338799364,-0.005744296733957044,Slight or No change
185,IGL,EQ,2018-02-02,302.9,300.0,300.0,285.0,        290.00,289.15,292.14,4000097,1168606020.15,57273,2211048,55.27,2,2018,604.1856337081526,-0.04539451964344665,Slight or No change
